,Sample,SampleName,LOC_OS03G51080,Tissue,Treatment
3638,SRX2422833,Dusk Rep 3,44.7,panicle,Dusk
3639,SRX2422834,Dusk Rep 4,39.8,panicle,Dusk
3640,SRX2422835,Dawn + 14h Rep 1,54.3,panicle,Dawn + 14h
3641,SRX2422836,Dawn + 14h Rep 2,82.9,panicle,Dawn + 14h
3642,SRX2422837,Dawn + 14h Rep 3,65.4,panicle,Dawn + 14h
3643,SRX2422838,Dawn + 14h Rep 4,33.7,panicle,Dawn + 14h
3644,SRX2422839,Dawn + 17.5h Rep 1,37.4,panicle,Dawn + 17.5h
3645,SRX2422840,Dawn + 17.5h Rep 2,66.3,panicle,Dawn + 17.5h
3646,SRX2422841,Dawn + 17.5h Rep 3,55.9,panicle,Dawn + 17.5h
3647,SRX2422842,Dawn + 17.5h Rep 4,30.1,panicle,Dawn + 17.5h
3648,SRX2422843,Dawn + 21h Rep 1,57.9,panicle,Dawn + 21h
3649,SRX2422844,Dawn + 21h Rep 2,83.8,panicle,Dawn + 21h
3650,SRX2422845,Dawn + 21h Rep 3,26.7,panicle,Dawn + 21h
3651,SRX2422846,Dawn + 21h Rep 4,80.5,panicle,Dawn + 21h
3652,SRX2440300,CysNO treatment: Control_1,56.0,leaf,control
3653,SRX2440301,CysNO treatment: Control_2,64.2,leaf,control
3654,SRX2440302,CysNO treatment: Treat_1,56.5,leaf,5mM CysNO treatment
3655,SRX2440303,CysNO treatment: Treat_2,74.5,leaf,5mM CysNO treatment
3656,SRX2440458,control 1 day,67.9,root,control 1 day
3657,SRX2440459,control 1 day,74.6,root,control 1 day
3658,SRX2440460,control 1 day,78.7,root,control 1 day
3659,SRX2440461,"auxin (50µM 2,4-D) 1 day",62.2,root,"auxin (50µM 2,4-D) 1 day"
3660,SRX2440462,"auxin (50µM 2,4-D) 1 day",63.1,root,"auxin (50µM 2,4-D) 1 day"
3661,SRX2440463,"auxin (50µM 2,4-D) 1 day",71.2,root,"auxin (50µM 2,4-D) 1 day"
3662,SRX2440464,control 7 days,62.7,root,control 7 days
3663,SRX2440465,control 7 days,60.0,root,control 7 days
3664,SRX2440466,control 7 days,58.5,root,control 7 days
3665,SRX2440467,"auxin (50µM 2,4-D) 7 days",70.8,root,"auxin (50µM 2,4-D) 7 days"
3666,SRX2440468,"auxin (50µM 2,4-D) 7 days",75.4,root,"auxin (50µM 2,4-D) 7 days"
3667,SRX2440469,"auxin (50µM 2,4-D) 7 days",55.4,root,"auxin (50µM 2,4-D) 7 days"
3668,SRX2440470,control 14 days,68.2,root,control 14 days
3669,SRX2440471,control 14 days,66.0,root,control 14 days
3670,SRX2440472,control 14 days,62.2,root,control 14 days
3671,SRX2440473,"auxin (50µM 2,4-D) 14 days",66.0,root,"auxin (50µM 2,4-D) 14 days"
3672,SRX2440474,"auxin (50µM 2,4-D) 14 days",65.4,root,"auxin (50µM 2,4-D) 14 days"
3673,SRX2440475,"auxin (50µM 2,4-D) 14 days",63.0,root,"auxin (50µM 2,4-D) 14 days"
3674,SRX2441447,M. oryzae infection FJ87_24h,32.5,leaf,M. oryzae infection FJ87_24h
3675,SRX2441448,M. oryzae infection FJ87_24h,55.6,leaf,M. oryzae infection FJ87_24h
3676,SRX2441449,M. oryzae infection 0h,37.8,leaf,mock
3677,SRX2441450,M. oryzae infection GY11_24h,52.4,leaf,M. oryzae infection GY11_24h
3678,SRX2441451,M. oryzae infection FJ87_24h,43.8,leaf,M. oryzae infection FJ87_24h
3679,SRX2441452,M. oryzae infection 0h,38.8,leaf,mock
3680,SRX2441453,M. oryzae infection GY11_48h,67.2,leaf,M. oryzae infection GY11_48h
3681,SRX2441454,M. oryzae infection GY11_24h,43.7,leaf,M. oryzae infection GY11_24h
3682,SRX2441455,M. oryzae infection 0h,44.4,leaf,mock
3683,SRX2441456,M. oryzae infection GY11_24h,57.7,leaf,M. oryzae infection GY11_24h
3684,SRX2441457,M. oryzae infection FJ87_48h,36.8,leaf,M. oryzae infection FJ87_48h
3685,SRX2441458,M. oryzae infection FJ87_24h,30.9,leaf,M. oryzae infection FJ87_24h
3686,SRX2441459,M. oryzae infection FJ87_48h,61.1,leaf,M. oryzae infection FJ87_48h
3687,SRX2441460,M. oryzae infection FJ87_24h,47.8,leaf,M. oryzae infection FJ87_24h
3688,SRX2441461,M. oryzae infection GY11_24h,63.3,leaf,M. oryzae infection GY11_24h
3689,SRX2441462,M. oryzae infection GY11_48h,63.2,leaf,M. oryzae infection GY11_48h
3690,SRX2441463,M. oryzae infection FJ87_24h,32.4,leaf,M. oryzae infection FJ87_24h
3691,SRX2441464,M. oryzae infection GY11_48h,59.3,leaf,M. oryzae infection GY11_48h
3692,SRX2441465,M. oryzae infection GY11_48h,48.1,leaf,M. oryzae infection GY11_48h
3693,SRX2441466,M. oryzae infection FJ87_48h,69.4,leaf,M. oryzae infection FJ87_48h
3694,SRX2441467,M. oryzae infection GY11_48h,47.8,leaf,M. oryzae infection GY11_48h
3695,SRX2441468,M. oryzae infection 0h,34.9,leaf,mock
3696,SRX2441469,M. oryzae infection GY11_24h,43.3,leaf,M. oryzae infection GY11_24h
3697,SRX2441470,M. oryzae infection GY11_48h,67.9,leaf,M. oryzae infection GY11_48h
3698,SRX2441471,M. oryzae infection FJ87_48h,40.4,leaf,M. oryzae infection FJ87_48h
3699,SRX2441472,M. oryzae infection 0h,30.9,leaf,mock
3700,SRX2441473,M. oryzae infection 0h,45.2,leaf,mock
3701,SRX2441474,M. oryzae infection FJ87_48h,54.2,leaf,M. oryzae infection FJ87_48h
3702,SRX2441475,M. oryzae infection GY11_24h,62.1,leaf,M. oryzae infection GY11_24h
3703,SRX2441476,M. oryzae infection FJ87_48h,43.6,leaf,M. oryzae infection FJ87_48h
3704,SRX2444563,Neck-control,39.4,leaf,mock
3705,SRX2444564,Leaf-infected,65.0,leaf,blast disease infected
3706,SRX2444565,Leaf-control,51.6,leaf,mock
3707,SRX2444566,Neck-infected,53.8,leaf,blast disease infected
3708,SRX2448847,Control_Replicate 1,59.1,root,control
3709,SRX2448848,Control_Replicate 2,60.0,root,control
3710,SRX2448849,Drought_2 days_Replicate 1,44.4,root,drought_2 days
3711,SRX2448850,Drought_2 days_Replicate 2,42.2,root,drought_2 days
3712,SRX2448851,Drought_3 days_Replicate 1,36.7,root,drought_3 days
3713,SRX2448852,Drought_3 days_Replicate 2,31.1,root,drought_3 days
3748,SRX248538,water (control),73.5,mature plant,control
3749,SRX248539,450 mM sodium chloride solution,82.2,mature plant,450 mM sodium chloride solution
3750,SRX248540,700 mM sodium chloride solution,90.1,mature plant,700 mM sodium chloride solution
3751,SRX248541,submerged in water,70.3,mature plant,control
3752,SRX248542,submerged in 450 mM sodium chloride solution,68.9,mature plant,submerged in 450 mM sodium chloride solution
3790,SRX2611269,3h.NormalTemp.X115A-talΔCRR.1,58.7,leaf,3h.NormalTemp.X115A-talΔCRR.1
3791,SRX2611270,3h.NormalTemp.X115A-talΔCRR.2,59.7,leaf,3h.NormalTemp.X115A-talΔCRR.2
3792,SRX2611271,12h.NormalTemp.X115A-talΔCRR.1,43.0,leaf,12h.NormalTemp.X115A-talΔCRR.1
3793,SRX2611272,12h.NormalTemp.X115A-talΔCRR.2,34.7,leaf,12h.NormalTemp.X115A-talΔCRR.2
3794,SRX2611273,24h.NormalTemp.X115A-talΔCRR.1,61.9,leaf,24h.NormalTemp.X115A-talΔCRR.1
3795,SRX2611274,24h.NormalTemp.X115A-talΔCRR.2,67.8,leaf,24h.NormalTemp.X115A-talΔCRR.2
3796,SRX2611275,3h.HighTemp.X115A-talΔCRR.1,56.2,leaf,3h.HighTemp.X115A-talΔCRR.1
3797,SRX2611276,3h.HighTemp.X115A-talΔCRR.2,57.1,leaf,3h.HighTemp.X115A-talΔCRR.2
3798,SRX2611277,12h.HighTemp.X115A-talΔCRR.1,41.9,leaf,12h.HighTemp.X115A-talΔCRR.1
3799,SRX2611278,12h.HighTemp.X115A-talΔCRR.2,37.2,leaf,12h.HighTemp.X115A-talΔCRR.2
3800,SRX2611279,24h.HighTemp.X115A-talΔCRR.1,67.4,leaf,24h.HighTemp.X115A-talΔCRR.1
3801,SRX2611280,24h.HighTemp.X115A-talΔCRR.2,67.9,leaf,24h.HighTemp.X115A-talΔCRR.2
3802,SRX2611281,3h.NormalTemp.X115A-avrXa7.1,63.6,leaf,3h.NormalTemp.X115A-avrXa7.1
3803,SRX2611282,3h.NormalTemp.X115A-avrXa7.2,72.0,leaf,3h.NormalTemp.X115A-avrXa7.2
3804,SRX2611283,12h.NormalTemp.X115A-avrXa7.1,51.6,leaf,12h.NormalTemp.X115A-avrXa7.1
3805,SRX2611284,12h.NormalTemp.X115A-avrXa7.2,43.8,leaf,12h.NormalTemp.X115A-avrXa7.2
3806,SRX2611285,24h.NormalTemp.X115A-avrXa7.1,57.0,leaf,24h.NormalTemp.X115A-avrXa7.1
3807,SRX2611286,24h.NormalTemp.X115A-avrXa7.2,52.8,leaf,24h.NormalTemp.X115A-avrXa7.2
3808,SRX2611287,3h.HighTemp.X115A-avrXa7.1,53.0,leaf,3h.HighTemp.X115A-avrXa7.1
3809,SRX2611288,3h.HighTemp.X115A-avrXa7.2,59.3,leaf,3h.HighTemp.X115A-avrXa7.2
3810,SRX2611289,12h.HighTemp.X115A-avrXa7.1,39.3,leaf,12h.HighTemp.X115A-avrXa7.1
3811,SRX2611290,12h.HighTemp.X115A-avrXa7.2,42.9,leaf,12h.HighTemp.X115A-avrXa7.2
3812,SRX2611291,24h.HighTemp.X115A-avrXa7.1,66.5,leaf,24h.HighTemp.X115A-avrXa7.1
3813,SRX2611292,24h.HighTemp.X115A-avrXa7.2,58.7,leaf,24h.HighTemp.X115A-avrXa7.2
3814,SRX2611293,6h.NormalTemp.Mock.1,52.2,leaf,6h.NormalTemp.Mock.1
3815,SRX2611294,6h.NormalTemp.Mock.2,36.8,leaf,6h.NormalTemp.Mock.2
3816,SRX2611295,6h.HighTemp.Mock.1,58.0,leaf,6h.HighTemp.Mock.1
3817,SRX2611296,6h.HighTemp.Mock.2,50.5,leaf,6h.HighTemp.Mock.2
3819,SRX263039,seedling control,74.8,seedling,control
3820,SRX263040,seedling low-energy N+,69.1,seedling,low-energy N+
3821,SRX263041,seedling low-energy N+,54.2,seedling,low-energy N+
3824,SRX2667015,Phosphate starvation for 24 hours,48.4,shoot,Phosphate starvation 24 hours
3825,SRX2667016,Phosphate starvation for 24 hours,43.9,shoot,Phosphate starvation 24 hours
3826,SRX2667017,Full nutrient,43.2,shoot,Full nutrient
3827,SRX2667018,Full nutrient,47.9,shoot,Full nutrient
3830,SRX2676247,Inoculated with soil microbiome,77.8,root,Inoculated with soil microbiome
3831,SRX2676248,Inoculated with soil microbiome,89.7,root,Inoculated with soil microbiome
3832,SRX2676249,Inoculated with soil microbiome,74.7,root,Inoculated with soil microbiome
3833,SRX2676250,Axenic,67.7,root,mock
3834,SRX2676251,Axenic,76.6,root,mock
3835,SRX2676252,Axenic,80.7,root,mock
3836,SRX2680202,arp6 Phosphate starvation,54.5,shoot,Phosphate starvation for 24 hours
3837,SRX2680203,arp6 Phosphate starvation,49.4,shoot,Phosphate starvation for 24 hours
3838,SRX2680204,arp6 Full nutrient,53.0,shoot,control
3839,SRX2680205,arp6 Full nutrient,51.5,shoot,control
3840,SRX2680206,WT Phosphate starvation,61.7,shoot,Phosphate starvation for 24 hours
3841,SRX2680207,WT Phosphate starvation,57.0,shoot,Phosphate starvation for 24 hours
3842,SRX2680208,WT Full nutrient ,37.0,shoot,control
3843,SRX2680209,WT Full nutrient ,45.1,shoot,control
3845,SRX2682066,Phosphate starvation for 24 hours,61.7,shoot,Phosphate starvation 24 hours
3846,SRX2682067,Phosphate starvation for 24 hours,57.0,shoot,Phosphate starvation 24 hours
3847,SRX2682068,Full nutrient,37.0,shoot,Full nutrient
3848,SRX2682069,Full nutrient,45.1,shoot,Full nutrient
3881,SRX272110,Rice inoculation at the panicle stage,38.5,panicle,B. glumae infected
3882,SRX272126,Rice inoculation at the panicle stage,54.9,panicle,B. glumae infected
3883,SRX2740385,Suraksha NNP12,174.8,panicle,low nitrogen
3884,SRX2740386,Suraksha NNP11,0.0,panicle,recommended nitrogen
3885,SRX2740387,Thurur Bhog NNP6,42.5,panicle,low nitrogen
3886,SRX2740388,Thurur Bhog NNP5,132.2,panicle,recommended nitrogen
3887,SRX2740389,Kola Joha NNP4,68.9,panicle,low nitrogen
3888,SRX2740390,Kola Joha NNP3,0.0,panicle,recommended nitrogen
3889,SRX2740391,Basmati 370 NNP2,25.7,panicle,low nitrogen
3890,SRX2740392,Basmati 370 NNP1,178.9,panicle,recommended nitrogen
3891,SRX2745046,low nitrogen dose NNP12,100.3,panicle,low nitrogen
3892,SRX2745047,recommended nitrogen dose NNP11,112.7,panicle,control
3893,SRX2745048,low nitrogen dose NNP6,93.6,panicle,low nitrogen
3894,SRX2745049,recommended nitrogen dose NNP5,100.6,panicle,control
3895,SRX2745050,low nitrogen dose NNP4,104.7,panicle,low nitrogen
3896,SRX2745051,recommended nitrogen dose NNP3,89.3,panicle,control
3897,SRX2745052,low nitrogen dose NNP2,101.2,panicle,low nitrogen
3898,SRX2745053,recommended nitrogen dose NNP1,100.1,panicle,control
3900,SRX2775638,salt,92.4,root,salt
3901,SRX2775639,bacteria,99.9,root,bacteria
3902,SRX2775640,bacteria_plus_salt,83.1,root,bacteria_plus_salt
3903,SRX2776086,101 control rep1,42.9,shoot,control
3904,SRX2776087,101 control rep2,42.1,shoot,control
3905,SRX2776088,101 salt-stress rep1,42.4,shoot,salt-stress
3906,SRX2776089,101 salt-stress rep2,38.9,shoot,salt-stress
3907,SRX2776090,105 control rep1,60.0,shoot,control
3908,SRX2776091,105 control rep2,97.3,shoot,control
3909,SRX2776092,105 salt-stress rep1,49.4,shoot,salt-stress
3910,SRX2776093,105 salt-stress rep2,90.5,shoot,salt-stress
3911,SRX2776094,107 control rep1,53.2,shoot,control
3912,SRX2776095,107 control rep2,78.4,shoot,control
3913,SRX2776096,107 salt-stress rep1,80.5,shoot,salt-stress
3914,SRX2776097,107 salt-stress rep2,58.2,shoot,salt-stress
3915,SRX2776098,109 control rep1,79.1,shoot,control
3916,SRX2776099,109 control rep2,58.7,shoot,control
3917,SRX2776100,109 salt-stress rep1,57.2,shoot,salt-stress
3918,SRX2776101,109 salt-stress rep2,64.4,shoot,salt-stress
3919,SRX2776102,117 control rep1,104.5,shoot,control
3920,SRX2776103,117 control rep2,100.9,shoot,control
3921,SRX2776104,117 salt-stress rep1,85.0,shoot,salt-stress
3922,SRX2776105,117 salt-stress rep2,89.4,shoot,salt-stress
3923,SRX2776106,120 control rep1,76.6,shoot,control
3924,SRX2776107,120 control rep2,74.3,shoot,control
3925,SRX2776108,120 salt-stress rep1,46.9,shoot,salt-stress
3926,SRX2776109,120 salt-stress rep2,73.1,shoot,salt-stress
3927,SRX2776110,122 control rep1,80.5,shoot,control
3928,SRX2776111,122 control rep2,68.5,shoot,control
3929,SRX2776112,122 salt-stress rep1,79.7,shoot,salt-stress
3930,SRX2776113,122 salt-stress rep2,49.8,shoot,salt-stress
3931,SRX2776114,128 control rep1,65.1,shoot,control
3932,SRX2776115,128 control rep2,55.2,shoot,control
3933,SRX2776116,128 salt-stress rep1,62.9,shoot,salt-stress
3934,SRX2776117,128 salt-stress rep2,45.7,shoot,salt-stress
3935,SRX2776118,130 control rep1,72.9,shoot,control
3936,SRX2776119,130 control rep2,95.5,shoot,control
3937,SRX2776120,130 salt-stress rep1,63.8,shoot,salt-stress
3938,SRX2776121,130 salt-stress rep2,68.2,shoot,salt-stress
3939,SRX2776122,131 control rep1,70.1,shoot,control
3940,SRX2776123,131 control rep2,61.1,shoot,control
3941,SRX2776124,131 salt-stress rep1,67.3,shoot,salt-stress
3942,SRX2776125,131 salt-stress rep2,65.1,shoot,salt-stress
3943,SRX2776126,132 control rep1,65.6,shoot,control
3944,SRX2776127,132 control rep2,91.1,shoot,control
3945,SRX2776128,132 salt-stress rep1,59.9,shoot,salt-stress
3946,SRX2776129,132 salt-stress rep2,63.4,shoot,salt-stress
3947,SRX2776130,150 control rep1,55.3,shoot,control
3948,SRX2776131,150 control rep2,52.3,shoot,control
3949,SRX2776132,150 salt-stress rep1,66.4,shoot,salt-stress
3950,SRX2776133,150 salt-stress rep2,47.3,shoot,salt-stress
3951,SRX2776134,154 control rep1,63.9,shoot,control
3952,SRX2776135,154 control rep2,78.3,shoot,control
3953,SRX2776136,154 salt-stress rep1,61.7,shoot,salt-stress
3954,SRX2776137,154 salt-stress rep2,70.5,shoot,salt-stress
3955,SRX2776138,156 control rep1,59.4,shoot,control
3956,SRX2776139,156 control rep2,60.5,shoot,control
3957,SRX2776140,156 salt-stress rep1,59.6,shoot,salt-stress
3958,SRX2776141,156 salt-stress rep2,60.6,shoot,salt-stress
3959,SRX2776142,157 control rep1,62.2,shoot,control
3960,SRX2776143,157 control rep2,70.7,shoot,control
3961,SRX2776144,157 salt-stress rep1,58.0,shoot,salt-stress
3962,SRX2776145,157 salt-stress rep2,56.6,shoot,salt-stress
3963,SRX2776146,162 control rep1,89.4,shoot,control
3964,SRX2776147,162 control rep2,81.3,shoot,control
3965,SRX2776148,162 salt-stress rep1,79.9,shoot,salt-stress
3966,SRX2776149,162 salt-stress rep2,83.5,shoot,salt-stress
3967,SRX2776150,16 control rep1,58.9,shoot,control
3968,SRX2776151,16 control rep2,53.9,shoot,control
3969,SRX2776152,16 salt-stress rep1,64.9,shoot,salt-stress
3970,SRX2776153,16 salt-stress rep2,67.8,shoot,salt-stress
3971,SRX2776154,171 control rep1,75.6,shoot,control
3972,SRX2776155,171 control rep2,106.7,shoot,control
3973,SRX2776156,171 salt-stress rep1,65.6,shoot,salt-stress
3974,SRX2776157,171 salt-stress rep2,76.9,shoot,salt-stress
3975,SRX2776158,172 control rep1,75.9,shoot,control
3976,SRX2776159,172 control rep2,75.0,shoot,control
3977,SRX2776160,172 salt-stress rep1,64.4,shoot,salt-stress
3978,SRX2776161,172 salt-stress rep2,70.3,shoot,salt-stress
3979,SRX2776162,177 control rep1,48.4,shoot,control
3980,SRX2776163,177 control rep2,45.4,shoot,control
3981,SRX2776164,177 salt-stress rep1,51.3,shoot,salt-stress
3982,SRX2776165,177 salt-stress rep2,39.6,shoot,salt-stress
3983,SRX2776166,179 control rep1,47.7,shoot,control
3984,SRX2776167,179 control rep2,77.2,shoot,control
3985,SRX2776168,179 salt-stress rep1,45.0,shoot,salt-stress
3986,SRX2776169,179 salt-stress rep2,75.7,shoot,salt-stress
3987,SRX2776170,187 control rep1,69.8,shoot,control
3988,SRX2776171,187 control rep2,46.2,shoot,control
3989,SRX2776172,187 salt-stress rep1,48.1,shoot,salt-stress
3990,SRX2776173,187 salt-stress rep2,47.3,shoot,salt-stress
3991,SRX2776174,188 control rep1,73.4,shoot,control
3992,SRX2776175,188 control rep2,89.1,shoot,control
3993,SRX2776176,188 salt-stress rep1,88.6,shoot,salt-stress
3994,SRX2776177,188 salt-stress rep2,51.2,shoot,salt-stress
3995,SRX2776178,189 control rep1,78.6,shoot,control
3996,SRX2776179,189 control rep2,62.5,shoot,control
3997,SRX2776180,189 salt-stress rep1,68.9,shoot,salt-stress
3998,SRX2776181,189 salt-stress rep2,60.6,shoot,salt-stress
3999,SRX2776182,192 control rep1,68.5,shoot,control
4000,SRX2776183,192 control rep2,61.4,shoot,control
4001,SRX2776184,192 salt-stress rep1,50.6,shoot,salt-stress
4002,SRX2776185,192 salt-stress rep2,58.4,shoot,salt-stress
4003,SRX2776186,201 control rep1,63.0,shoot,control
4004,SRX2776187,201 control rep2,81.1,shoot,control
4005,SRX2776188,201 salt-stress rep1,47.5,shoot,salt-stress
4006,SRX2776189,201 salt-stress rep2,78.1,shoot,salt-stress
4007,SRX2776190,209 control rep1,65.7,shoot,control
4008,SRX2776191,209 control rep2,61.9,shoot,control
4009,SRX2776192,209 salt-stress rep1,62.6,shoot,salt-stress
4010,SRX2776193,209 salt-stress rep2,80.8,shoot,salt-stress
4011,SRX2776194,214 control rep1,62.3,shoot,control
4012,SRX2776195,214 control rep2,68.5,shoot,control
4013,SRX2776196,214 salt-stress rep1,84.1,shoot,salt-stress
4014,SRX2776197,214 salt-stress rep2,54.9,shoot,salt-stress
4015,SRX2776198,217 control rep1,65.9,shoot,control
4016,SRX2776199,217 control rep2,66.7,shoot,control
4017,SRX2776200,217 salt-stress rep1,58.1,shoot,salt-stress
4018,SRX2776201,217 salt-stress rep2,79.6,shoot,salt-stress
4019,SRX2776202,21 control rep1,90.1,shoot,control
4020,SRX2776203,21 control rep2,84.4,shoot,control
4021,SRX2776204,21 salt-stress rep1,82.1,shoot,salt-stress
4022,SRX2776205,21 salt-stress rep2,73.1,shoot,salt-stress
4023,SRX2776206,225 control rep1,56.6,shoot,control
4024,SRX2776207,225 control rep2,70.1,shoot,control
4025,SRX2776208,225 salt-stress rep1,42.7,shoot,salt-stress
4026,SRX2776209,225 salt-stress rep2,48.4,shoot,salt-stress
4027,SRX2776210,226 control rep1,70.6,shoot,control
4028,SRX2776211,226 control rep2,70.8,shoot,control
4029,SRX2776212,226 salt-stress rep1,83.6,shoot,salt-stress
4030,SRX2776213,226 salt-stress rep2,74.0,shoot,salt-stress
4031,SRX2776214,228 control rep1,63.9,shoot,control
4032,SRX2776215,228 control rep2,64.0,shoot,control
4033,SRX2776216,228 salt-stress rep1,67.3,shoot,salt-stress
4034,SRX2776217,228 salt-stress rep2,60.8,shoot,salt-stress
4035,SRX2776218,231 control rep1,53.3,shoot,control
4036,SRX2776219,231 control rep2,63.1,shoot,control
4037,SRX2776220,231 salt-stress rep1,49.6,shoot,salt-stress
4038,SRX2776221,231 salt-stress rep2,58.9,shoot,salt-stress
4039,SRX2776222,241 control rep1,46.4,shoot,control
4040,SRX2776223,241 control rep2,94.9,shoot,control
4041,SRX2776224,241 salt-stress rep1,45.0,shoot,salt-stress
4042,SRX2776225,241 salt-stress rep2,73.6,shoot,salt-stress
4043,SRX2776226,243 control rep1,80.7,shoot,control
4044,SRX2776227,243 control rep2,86.8,shoot,control
