,Sample,SampleName,LOC_OS04G56400,Tissue,Treatment
2158,SRX1424335,heat 90 min,407.6,leaf,heat 90 min
2159,SRX1424336,heat 90 min,419.5,leaf,heat 90 min
2160,SRX1424337,heat 105 min,522.1,leaf,heat 105 min
2161,SRX1424338,heat 105 min,396.9,leaf,heat 105 min
2162,SRX1424339,heat 120 min,376.1,leaf,heat 120 min
2163,SRX1424340,heat 120 min,399.9,leaf,heat 120 min
2164,SRX1424341,heat 135 min,345.7,leaf,heat 135 min
2165,SRX1424342,heat 135 min,251.1,leaf,heat 135 min
2166,SRX1424343,heat 150 min,283.0,leaf,heat 150 min
2167,SRX1424344,heat 150 min,293.7,leaf,heat 150 min
2168,SRX1424345,heat 165 min,311.6,leaf,heat 165 min
2169,SRX1424346,heat 165 min,329.4,leaf,heat 165 min
2170,SRX1424347,heat 180 min,284.7,leaf,heat 180 min
2171,SRX1424348,heat 180 min,293.9,leaf,heat 180 min
2172,SRX1424349,heat 195 min,267.1,leaf,heat 195 min
2173,SRX1424350,heat 195 min,331.2,leaf,heat 195 min
2174,SRX1424351,heat 210 min,253.1,leaf,heat 210 min
2175,SRX1424352,heat 210 min,316.9,leaf,heat 210 min
2176,SRX1424353,heat 225 min,305.1,leaf,heat 225 min
2177,SRX1424354,heat 225 min,305.1,leaf,heat 225 min
2178,SRX1424355,heat 240 min,276.4,leaf,heat 240 min
2179,SRX1424356,heat 240 min,255.1,leaf,heat 240 min
2180,SRX1424357,recov_heat 135 min,300.1,leaf,recov_heat 135 min
2181,SRX1424358,recov_heat 135 min,267.5,leaf,recov_heat 135 min
2182,SRX1424359,recov_heat 150 min,570.2,leaf,recov_heat 150 min
2183,SRX1424360,recov_heat 150 min,236.0,leaf,recov_heat 150 min
2184,SRX1424361,recov_heat 165 min,272.0,leaf,recov_heat 165 min
2185,SRX1424362,recov_heat 165 min,287.2,leaf,recov_heat 165 min
2186,SRX1424363,recov_heat 180 min,263.9,leaf,recov_heat 180 min
2187,SRX1424364,recov_heat 180 min,354.9,leaf,recov_heat 180 min
2188,SRX1424365,recov_heat 195 min,251.1,leaf,recov_heat 195 min
2189,SRX1424366,recov_heat 195 min,279.0,leaf,recov_heat 195 min
2190,SRX1424367,recov_heat 210 min,217.1,leaf,recov_heat 210 min
2191,SRX1424368,recov_heat 210 min,220.9,leaf,recov_heat 210 min
2192,SRX1424369,recov_heat 225 min,274.7,leaf,recov_heat 225 min
2193,SRX1424370,recov_heat 225 min,305.0,leaf,recov_heat 225 min
2194,SRX1424371,recov_heat 240 min,282.7,leaf,recov_heat 240 min
2195,SRX1424372,recov_heat 240 min,254.1,leaf,recov_heat 240 min
2196,SRX1424373,drought 15 min,273.5,leaf,drought 15 min
2197,SRX1424374,drought 15 min,409.6,leaf,drought 15 min
2198,SRX1424375,drought 30 min,717.2,leaf,drought 30 min
2199,SRX1424376,drought 30 min,212.0,leaf,drought 30 min
2200,SRX1424377,drought 45 min,268.8,leaf,drought 45 min
2201,SRX1424378,drought 45 min,319.6,leaf,drought 45 min
2202,SRX1424379,drought 60 min,440.0,leaf,drought 60 min
2203,SRX1424380,drought 60 min,293.4,leaf,drought 60 min
2204,SRX1424381,drought 75 min,580.5,leaf,drought 75 min
2205,SRX1424382,drought 75 min,275.5,leaf,drought 75 min
2206,SRX1424383,drought 90 min,273.4,leaf,drought 90 min
2207,SRX1424384,drought 90 min,324.8,leaf,drought 90 min
2208,SRX1424385,drought 105 min,358.4,leaf,drought 105 min
2209,SRX1424386,drought 105 min,379.7,leaf,drought 105 min
2210,SRX1424387,drought 120 min,221.5,leaf,drought 120 min
2211,SRX1424388,drought 120 min,238.3,leaf,drought 120 min
2212,SRX1424389,drought 135 min,267.2,leaf,drought 135 min
2213,SRX1424390,drought 135 min,282.3,leaf,drought 135 min
2214,SRX1424391,recov_drought 105 min,467.4,leaf,recov_drought 105 min
2215,SRX1424392,recov_drought 105 min,243.2,leaf,recov_drought 105 min
2216,SRX1424393,recov_drought 120 min,262.2,leaf,recov_drought 120 min
2217,SRX1424394,recov_drought 120 min,235.2,leaf,recov_drought 120 min
2218,SRX1424395,recov_drought 150 min,262.4,leaf,recov_drought 150 min
2219,SRX1424396,recov_drought 150 min,294.8,leaf,recov_drought 150 min
2220,SRX1424397,recov_drought 165 min,245.6,leaf,recov_drought 165 min
2221,SRX1424398,recov_drought 165 min,217.6,leaf,recov_drought 165 min
2222,SRX1424399,recov_drought 180 min,253.6,leaf,recov_drought 180 min
2223,SRX1424400,recov_drought 180 min,279.6,leaf,recov_drought 180 min
2224,SRX1424401,recov_drought 210 min,252.9,leaf,recov_drought 210 min
2225,SRX1424402,recov_drought 210 min,241.8,leaf,recov_drought 210 min
2226,SRX1424403,recov_drought 240 min,232.4,leaf,recov_drought 240 min
2227,SRX1424404,recov_drought 240 min,206.8,leaf,recov_drought 240 min
2228,SRX1424405,recov_drought 270 min,221.5,leaf,recov_drought 270 min
2229,SRX1424406,recov_drought 270 min,261.6,leaf,recov_drought 270 min
2230,SRX1424407,recov_drought 300 min,279.1,leaf,recov_drought 300 min
2231,SRX1424408,recov_drought 300 min,273.7,leaf,recov_drought 300 min
2232,SRX1436232,BLS354 replicate 1,226.4,leaf,Xanthomonas oryzae pv. oryzicola strain BLS254 48 hours
2233,SRX1436233,BLS354 replicate 2,175.5,leaf,Xanthomonas oryzae pv. oryzicola strain BLS254 48 hours
2234,SRX1436234,BLS354 replicate 3,137.9,leaf,Xanthomonas oryzae pv. oryzicola strain BLS254 48 hours
2235,SRX144644,Dandi_Shoot control,321.2,shoot,control
2236,SRX144645,Dandi_Root control,39.6,root,control
2237,SRX144646,GR-11_Shoot salinity stress,669.9,shoot,salinity
2238,SRX144647,GR-11_Root control,56.0,root,control
2239,SRX145287,Dandi_Shoot salinity stress,808.6,shoot,salinity
2240,SRX145288,Dandi_Root salinity stress,122.8,root,salinity
2241,SRX145289,GR-11_Root salinity stress,0.0,root,salinity
2242,SRX145290,GR-11_Shoot control,349.2,shoot,control
2243,SRX1453634,root sample from Oryza sativa,114.7,root,mock
2244,SRX1453635,root sample from Oryza sativa with Xylaria striata,53.7,root,Xylaria striata
2245,SRX1453639,root sample from Oryza sativa,149.3,root,mock
2246,SRX1453640,root sample from Oryza sativa with Xylaria striata,49.8,root,Xylaria striata
2247,SRX1484754,coleoptileplus  1hr shade,114.9,coleoptile,plus 1hr shade
2248,SRX1484755,coleoptileplus  1hr shade,120.8,coleoptile,plus 1hr shade
2249,SRX1484756,coleoptileplus  1hr white light,110.8,coleoptile,plus 1hr white light
2250,SRX1484757,coleoptileplus  1hr white light,123.7,coleoptile,plus 1hr white light
2251,SRX1484758,the first leafplus  1hr shade,115.0,the first leaf,plus 1hr shade
2252,SRX1484759,the first leafplus  1hr shade,132.3,the first leaf,plus 1hr shade
2253,SRX1484760,the first leafplus  1hr white light,137.5,the first leaf,plus 1hr white light
2254,SRX1484761,the first leafplus  1hr white light,150.3,the first leaf,plus 1hr white light
2255,SRX1488610,rachis meristem,14.7,rachis meristem,--
2256,SRX1488611,rachis meristem,22.3,rachis meristem,--
2257,SRX1488612,spikelet meristem,25.0,spikelet meristem,--
2258,SRX1488613,spikelet meristem,18.9,spikelet meristem,--
2259,SRX1488614,rachis meristem,22.3,rachis meristem,--
2260,SRX1488616,primary branch meristem,17.6,primary branch meristem,--
2261,SRX1488617,primary branch meristem,18.7,primary branch meristem,--
2262,SRX1488634,primary branch meristem,16.0,primary branch meristem,--
2263,SRX1488636,elongating primary branch meristem plus axillary meristem,20.9,elongating primary branch meristem plus axillary meristem,--
2264,SRX1488637,elongating primary branch meristem plus axillary meristem,24.3,elongating primary branch meristem plus axillary meristem,--
2265,SRX1488639,elongating primary branch meristem plus axillary meristem,20.6,elongating primary branch meristem plus axillary meristem,--
2266,SRX1488641,spikelet meristem,20.9,spikelet meristem,--
2267,SRX1499107,Drought stress_rep1,131.9,leaf,drought
2268,SRX1500159,Drought stress_rep2,142.2,leaf,drought
2269,SRX1500160,Well-water_rep1,122.9,leaf,control
2270,SRX1500161,Well-water_rep2,130.3,leaf,control
2271,SRX1500162,Well-water_rep3,118.5,leaf,control
2272,SRX1500163,Drought stress_rep1,150.2,leaf,drought
2273,SRX1500164,Drought stress_rep2,147.3,leaf,drought
2274,SRX1500165,Drought stress_rep3,143.9,leaf,drought
2275,SRX1500166,Well-water_rep1,147.9,leaf,control
2276,SRX1500167,Well-water_rep2,132.6,leaf,control
2277,SRX1500168,Drought stress_rep1,120.0,leaf,drought
2278,SRX1500169,Drought stress_rep2,125.6,leaf,drought
2279,SRX1500170,Well-water_rep1,113.8,leaf,control
2280,SRX1500171,Well-water_rep2,119.7,leaf,control
2281,SRX1500172,Drought stress_rep1,150.6,leaf,drought
2282,SRX1500173,Drought stress_rep2,137.0,leaf,drought
2283,SRX1500174,Drought stress_rep3,136.4,leaf,drought
2284,SRX1500175,Well-water_rep1,133.8,leaf,control
2285,SRX1500176,Well-water_rep2,132.0,leaf,control
2286,SRX1500177,Well-water_rep3,144.4,leaf,control
2287,SRX1500178,Drought stress_rep1,114.9,leaf,drought
2288,SRX1500179,Drought stress_rep2,121.3,leaf,drought
2289,SRX1500180,Well-water_rep1,121.3,leaf,control
2290,SRX1500181,Well-water_rep2,121.3,leaf,control
2291,SRX1500182,Well-water_rep3,121.3,leaf,control
2292,SRX1500183,Rewater_rep1,129.2,leaf,rewater
2293,SRX1500184,Rewater_rep2,124.1,leaf,rewater
2294,SRX1500185,Rewater_rep3,124.0,leaf,rewater
2295,SRX1500186,Drought stress,187.7,leaf,drought
2296,SRX1500187,Well-water,133.6,leaf,control
2297,SRX1500188,Drought stress,163.4,leaf,drought
2298,SRX1500189,Well-water,161.7,leaf,control
2299,SRX1500190,Drought stress,347.0,leaf,drought
2300,SRX1500191,Well-water,135.2,leaf,control
2301,SRX1500192,Drought stress,154.6,leaf,drought
2302,SRX1500193,Well-water,155.8,leaf,control
2303,SRX1500194,Drought stress,149.4,leaf,drought
2304,SRX1500195,Well-water,153.9,leaf,control
2305,SRX1500196,Rewater,160.0,leaf,rewater
2306,SRX1508229,before chilling treatment,145.5,whole plant,before chilling treatment
2307,SRX1508230,36h of chilling treatment,110.5,whole plant,36h of chilling treatment
2308,SRX1508231,before chilling treatment,146.0,whole plant,before chilling treatment
2309,SRX1508232,36h of chilling treatment,105.5,whole plant,36h of chilling treatment
2310,SRX1512982,no treat,287.5,whole plant without root,control
2311,SRX1512983,one day after treat with protein,233.4,whole plant without root,1 day after treat with protein
2312,SRX1512984,two days after treat with protein,216.4,whole plant without root,2 days after treat with protein
2313,SRX1512985,three days after treat with protein,289.2,whole plant without root,3 days after treat with protein
2314,SRX1512986,one day after treat with buffer,246.7,whole plant without root,1 day after treat with buffer
2315,SRX1512987,two days after treat with buffer,282.3,whole plant without root,2 days after treat with buffer
2316,SRX1512988,three days after treat with buffer,252.0,whole plant without root,3 days after treat with buffer
2317,SRX151644,Nipponbare leaf,87.6,leaf,--
2318,SRX151645,9311 leaf,88.6,leaf,--
2319,SRX151646,NPB X 93-11 leaf,82.6,leaf,--
2320,SRX151647,93-11 X NPB leaf,74.1,leaf,--
2321,SRX1521275,Drought stress,178.3,leaf,drought
2322,SRX1521276,Well water,146.7,leaf,control
2323,SRX1521277,Drought stress,162.7,leaf,drought
2324,SRX1521278,Well water,155.3,leaf,control
2325,SRX1521279,Drought stress,162.1,leaf,drought
2326,SRX1521280,Well water,145.2,leaf,control
2327,SRX1521281,Drought stress,158.2,leaf,drought
2328,SRX1521282,Well water,149.7,leaf,control
2329,SRX1521283,Drought stress,144.7,leaf,drought
2330,SRX1521284,Well water,133.8,leaf,control
2331,SRX1521285,Drought stress,147.9,leaf,drought
2332,SRX1521286,Well water,136.4,leaf,control
2333,SRX1528702,"total RNAs, seedling",82.7,seedling,--
2334,SRX1544234,"CK-24hpi,SB-24hpi,CK-48hpi,SB-48hpi",55.9,leaf sheath,--
2335,SRX1546415,Longtefu X 02428_endosperm_RNA-seq,0.8,endosperm,--
2336,SRX1546416,Longtefu X 02428_endosperm_RNA-seq,1.3,endosperm,--
2337,SRX1546528,02428 X Longtefu_endosperm_RNA-seq,7.3,endosperm,--
2338,SRX1546538,02428 X Longtefu_endosperm_RNA-seq,8.9,endosperm,--
2339,SRX1547421,shallow root tips 45days,33.8,shallow root tips,--
2340,SRX1547422,shallow root tips 45days,30.3,shallow root tips,--
2341,SRX1547423,shallow root tips 45days,43.6,shallow root tips,--
2342,SRX1547424,shallow root tips 45days,52.2,shallow root tips,--
2343,SRX1547425,shallow root tips 45days,20.3,shallow root tips,--
2344,SRX1547426,shallow root tips 45days,35.6,shallow root tips,--
2345,SRX1547427,shallow root tips 45days,37.4,shallow root tips,--
2346,SRX1547428,shallow root tips 45days,27.9,shallow root tips,--
2347,SRX1547429,shallow root tips 45days,50.5,shallow root tips,--
2348,SRX1547430,shallow root tips 45days,44.0,shallow root tips,--
2349,SRX1547431,shallow root tips 45days,58.5,shallow root tips,--
2350,SRX1547432,shallow root tips 45days,25.7,shallow root tips,--
2351,SRX1547433,shallow root tips 45days,45.1,shallow root tips,--
2352,SRX1547434,shallow root tips 45days,27.4,shallow root tips,--
2353,SRX1547435,shallow root tips 45days,36.4,shallow root tips,--
2354,SRX1547436,shallow root tips 45days,33.8,shallow root tips,--
2355,SRX1547437,shallow root tips 45days,45.8,shallow root tips,--
2356,SRX1547438,shallow root tips 45days,46.0,shallow root tips,--
2357,SRX1547439,shallow root tips 45days,34.7,shallow root tips,--
2358,SRX1547440,shallow root tips 45days,51.5,shallow root tips,--
2359,SRX1547441,shallow root tips 45days,47.7,shallow root tips,--
2360,SRX1547442,shallow root tips 45days,26.9,shallow root tips,--
2361,SRX1547443,shallow root tips 45days,22.6,shallow root tips,--
2362,SRX1547444,shallow root tips 45days,40.4,shallow root tips,--
2363,SRX1547445,shallow root tips 45days,31.6,shallow root tips,--
2364,SRX1547446,shallow root tips 45days,34.2,shallow root tips,--
2365,SRX1547447,shallow root tips 45days,31.9,shallow root tips,--
2366,SRX1547448,shallow root tips 45days,62.5,shallow root tips,--
2367,SRX1547449,shallow root tips 45days,31.6,shallow root tips,--
2368,SRX1547450,shallow root tips 45days,48.1,shallow root tips,--
2369,SRX1547451,shallow root tips 45days,63.1,shallow root tips,--
2370,SRX1547452,shallow root tips 45days,27.9,shallow root tips,--
2371,SRX1547453,shallow root tips 45days,47.7,shallow root tips,--
2372,SRX1547454,shallow root tips 45days,37.2,shallow root tips,--
2373,SRX1547455,shallow root tips 45days,46.4,shallow root tips,--
2374,SRX1547456,shallow root tips 45days,30.1,shallow root tips,--
2375,SRX1547457,shallow root tips 45days,33.0,shallow root tips,--
2376,SRX1547458,deep root tips 45days,33.7,deep root tips,--
2377,SRX1547459,deep root tips 45days,36.1,deep root tips,--
2378,SRX1547460,deep root tips 45days,43.0,deep root tips,--
2379,SRX1547461,deep root tips 45days,51.6,deep root tips,--
2380,SRX1547462,deep root tips 45days,18.7,deep root tips,--
2381,SRX1547463,deep root tips 45days,32.9,deep root tips,--
2382,SRX1547464,deep root tips 45days,29.7,deep root tips,--
2383,SRX1547465,deep root tips 45days,27.1,deep root tips,--
2384,SRX1547466,deep root tips 45days,54.0,deep root tips,--
2385,SRX1547467,deep root tips 45days,35.2,deep root tips,--
2386,SRX1547468,deep root tips 45days,60.7,deep root tips,--
2387,SRX1547469,deep root tips 45days,21.9,deep root tips,--
2388,SRX1547470,deep root tips 45days,34.4,deep root tips,--
2389,SRX1547471,deep root tips 45days,17.2,deep root tips,--
2390,SRX1547472,deep root tips 45days,38.0,deep root tips,--
2391,SRX1547473,deep root tips 45days,36.7,deep root tips,--
2392,SRX1547474,deep root tips 45days,43.1,deep root tips,--
2393,SRX1547475,deep root tips 45days,39.2,deep root tips,--
2394,SRX1547476,deep root tips 45days,27.5,deep root tips,--
2395,SRX1547477,deep root tips 45days,45.1,deep root tips,--
2396,SRX1547478,deep root tips 45days,31.7,deep root tips,--
2397,SRX1547479,deep root tips 45days,26.2,deep root tips,--
2398,SRX1547480,deep root tips 45days,23.6,deep root tips,--
2399,SRX1547481,deep root tips 45days,32.6,deep root tips,--
2400,SRX1547482,deep root tips 45days,29.5,deep root tips,--
2401,SRX1547483,deep root tips 45days,43.1,deep root tips,--
2402,SRX1547484,deep root tips 45days,26.0,deep root tips,--
2403,SRX1547485,deep root tips 45days,62.5,deep root tips,--
2404,SRX1547486,deep root tips 45days,39.7,deep root tips,--
2405,SRX1547487,deep root tips 45days,51.4,deep root tips,--
2406,SRX1547488,deep root tips 45days,65.2,deep root tips,--
2407,SRX1547489,deep root tips 45days,33.9,deep root tips,--
2408,SRX1547490,deep root tips 45days,46.9,deep root tips,--
2409,SRX1547491,deep root tips 45days,50.1,deep root tips,--
2410,SRX1547492,deep root tips 45days,36.2,deep root tips,--
2411,SRX1547493,deep root tips 45days,27.2,deep root tips,--
2412,SRX1547494,deep root tips 45days,34.7,deep root tips,--
2413,SRX1549394,spikelets wild type,30.2,spikelet,--
2414,SRX1549395,spikelets wild type,30.8,spikelet,--
2415,SRX1549396,spikelets wild type,31.9,spikelet,--
2416,SRX1549397,spikelets wild type,28.4,spikelet,--
2417,SRX1549398,spikelets wild type,27.2,spikelet,--
2418,SRX1549399,spikelets wild type,28.4,spikelet,--
2419,SRX1549400,spikelets wild type,14.2,spikelet,--
2420,SRX1549401,spikelets wild type,13.9,spikelet,--
2421,SRX1549402,spikelets wild type,13.5,spikelet,--
2422,SRX1549403,spikelets msp1 mutant,32.2,spikelet,--
2423,SRX1549404,spikelets msp1 mutant,33.3,spikelet,--
2424,SRX1549405,spikelets msp1 mutant,36.0,spikelet,--
2425,SRX1549406,spikelets msp1 mutant,23.8,spikelet,--
2426,SRX1549407,spikelets msp1 mutant,26.8,spikelet,--
2427,SRX1549408,spikelets msp1 mutant,25.4,spikelet,--
2428,SRX1549409,spikelets msp1 mutant,23.2,spikelet,--
2429,SRX1549410,spikelets msp1 mutant,19.7,spikelet,--
2430,SRX1549411,spikelets msp1 mutant,23.7,spikelet,--
2431,SRX1549412,spikelets ostdl1a mutant,27.4,spikelet,--
2432,SRX1549413,spikelets ostdl1a mutant,31.6,spikelet,--
2433,SRX1549414,spikelets ostdl1a mutant,29.5,spikelet,--
2434,SRX1549415,spikelets ostdl1a mutant,24.1,spikelet,--
2435,SRX1549416,spikelets ostdl1a mutant,27.4,spikelet,--
2436,SRX1549417,spikelets ostdl1a mutant,24.9,spikelet,--
2437,SRX1549418,spikelets ostdl1a mutant,20.2,spikelet,--
2438,SRX1549419,spikelets ostdl1a mutant,20.8,spikelet,--
2439,SRX1549420,spikelets ostdl1a mutant,18.3,spikelet,--
2440,SRX1550354,fully expanded third leaf,353.9,leaf,--
2441,SRX1550355,fully expanded third leaf,322.1,leaf,--
2442,SRX1550356,fully expanded third leaf,105.1,leaf,--
2443,SRX1550357,fully expanded third leaf,90.0,leaf,--
2444,SRX1550358,fully expanded third leaf,317.9,leaf,--
2445,SRX1550359,fully expanded third leaf,301.3,leaf,--
2446,SRX1550360,fully expanded third leaf,68.5,leaf,--
2447,SRX1550361,fully expanded third leaf,53.6,leaf,--
2448,SRX1550362,fully expanded third leaf,242.7,leaf,--
2449,SRX1550363,fully expanded third leaf,219.1,leaf,--
2450,SRX1558193,"rice seedling, leaf, 0h",294.1,leaf,45°C 0h
2451,SRX1558194,"rice seedling, leaf, 12h",345.9,leaf,45°C 12h
2452,SRX1558195,"rice seedling, leaf, 24h",337.5,leaf,45°C 24h
2453,SRX1565258,Cold,100.7,leaf,cold (24hs)
2454,SRX1565747,Iron,282.7,leaf,iron stress condition
2455,SRX1566001,Cold-1,102.2,leaf,cold-1
2456,SRX1568591,Control,125.1,leaf,control
2457,SRX1568731,Cold,102.2,leaf,cold
2458,SRX1568734,Iron,135.1,leaf,iron
2459,SRX1568735,Salt,111.9,leaf,salt
2460,SRX157302,Spike_control,72.8,spike,Control
2461,SRX157303,Spike_infected_stage 1,90.2,spike,Ustilaginoidea virens
2462,SRX157304,Spike_infected_stage 2,80.1,spike,Ustilaginoidea virens
2463,SRX157305,Spike_infected_stage 3,85.6,spike,Ustilaginoidea virens
2464,SRX1595656,Dongxiang root,8.6,root,--
2465,SRX1596834,Dongxiang leaf,85.2,leaf,--
2466,SRX159726,rufi_leaf_unique,0.0,leaf,--
2467,SRX159727,rufi_root_unique,0.0,root,--
2468,SRX159728,rufi_seed_unique,0.0,seed,--
2469,SRX159729,degradome sequencing of O.rufipogon,0.0,leaf,--
2470,SRX1608942,Oryza meyeriana after inoculation with Xanthomonas oryzae pv. Oryzae,89.2,leaf,inoculation with Xanthomonas oryzae pv. Oryzae
2471,SRX1613124,leaf_wildtype,235.9,leaf,--
2472,SRX1613125,leaf_Resui retrotransposon insertion line 307T1 (one copy),170.4,leaf,--
2473,SRX1613126,leaf_Resui retrotransposon insertion line 307T3 (three copies),245.8,leaf,--
2474,SRX1618251,Long Day Watered,227.9,leaf,Long Day Watered
2475,SRX1618252,Long Day Watered,245.8,leaf,Long Day Watered
2476,SRX1618253,Long Day Drought,67.1,leaf,Long Day Drought
2477,SRX1618254,Long Day Drought,76.5,leaf,Long Day Drought
